ID,Total Rarity Score,Rarity,Background,Rarity,Back Accessory,Rarity,Body,Rarity,Clothes,Rarity,Mouth,Rarity,Eyes,Rarity,Wield,Rarity,Accessory,Rarity,Head,Rarity,Earring,Rarity
00854,204.3406367,365,Rojo,30.45454545,None,1.942028986,Teal,8.815789474,Ripped Suit,15.58139535,Smirk,11.16666667,Stoned,13.1372549,Snowball,20.3030303,Red Scouter,37.22222222,Royal Guard Hat,30.45454545,Off White Tag,35.26315789
00855,271.6543262,106,Psycho,41.875,Rainbow Demon Wings,95.71428571,Teal,8.815789474,White ERGoat Shirt,19.70588235,Missing Tooth,9.054054054,Assassin Gray,13.1372549,Coconut,20.9375,Silver Chain Necklace,10.80645161,Pink Neon Horns,33.5,Safety Pin,18.10810811
00856,170.1875805,557,Psycho,41.875,None,1.942028986,Brown,11.3559322,Ronin Black,16.34146341,Gold Tooth,14.25531915,Calm Purple,6.633663366,Cocktail,22.33333333,Red Collar,12.64150943,Horns,23.10344828,Silver Hoop,19.70588235
00857,367.2508045,28,Psycho,41.875,Red Katana,25.76923077,Yellow,10,Yellow Ninja Armor,111.6666667,Tongue Tied,14.88888889,Crazy Blue,9.305555556,White Wine,13.67346939,3D Glasses No1,29.13043478,Dark Santa Hat,95.71428571,Diamond Stud,15.22727273
00858,332.0723151,41,Rojo,30.45454545,Angel Wings,14.47826087,Teal,8.815789474,Holiday Suit,23.92857143,Gritted Teeth,8.933333333,Assassin Green,11.3559322,Katana,13.4,Evil Face Tattoo,19.70588235,Afro Samurai,167.5,Hanafudu No1,33.5
00859,173.1997122,547,Score Line,30.45454545,None,1.942028986,Gray,8.58974359,Lab Coat No1,20.9375,Grin,8.58974359,Assassin Green,11.3559322,Basketball,30.45454545,Pentagram,29.13043478,Dark Horns,27.91666667,None,3.828571429
00860,166.09796,578,Forever Sunshine,27.91666667,None,1.942028986,Blue,9.436619718,Green Hawaiian Shirt,39.41176471,Grin,8.58974359,Angry Purple,10.15151515,Coconut,20.9375,Nose Scar,12.18181818,Green Beanie,20.3030303,Diamond Stud,15.22727273
00861,199.4484862,394,Psycho,41.875,None,1.942028986,Red,11.55172414,Ronin White,33.5,Snake,14.25531915,Crazy Blue,9.305555556,Snowball,20.3030303,Red Energy,17.63157895,War Helmet,31.9047619,Gold Hoop,17.17948718
00862,228.589183,240,Watermelon,31.9047619,None,1.942028986,Orange,8.701298701,Lab Coat No2,22.33333333,Snake,14.25531915,Super,41.875,Cupcake,25.76923077,Face Cuts,26.8,War Helmet,31.9047619,Pentagram,23.10344828
00863,180.4499011,518,Gum,60.90909091,None,1.942028986,Teal,8.815789474,Ronin Black,16.34146341,Grin,8.58974359,Stoned,13.1372549,Spirit Gun,22.33333333,Red Collar,12.64150943,Purple Beanie,17.63157895,Safety Pin,18.10810811
00864,184.5208706,493,Seattle Proper,39.41176471,None,1.942028986,Teal,8.815789474,Green Hawaiian Shirt,39.41176471,Screaming,10.15151515,Angry Red,11.3559322,Wolverine,12.40740741,Evil Face Tattoo,19.70588235,Cowboy Hat,21.61290323,Silver Hoop,19.70588235
00865,167.6748723,572,Monochrome,27.91666667,None,1.942028986,Blue,9.436619718,White Suit,16.34146341,Tongue Tied,14.88888889,Angry Red,11.3559322,Snowball,20.3030303,Blue Energy,18.10810811,Cowboy Hat,21.61290323,Sapphire Stud,25.76923077
00866,159.7699541,613,Sunshine,31.9047619,Red Parrot,18.10810811,Orange,8.701298701,Ripped Suit,15.58139535,Sharp,9.178082192,Crazy Blue,9.305555556,Trident,19.14285714,Green Energy,14.88888889,Afro,29.13043478,None,3.828571429
00867,237.996042,201,Movie Foam,35.26315789,Battle Axe,55.83333333,Pink,10,Purple Hawaiian Shirt,41.875,Tongue Tied,14.88888889,Calm Purple,6.633663366,Cigarette,15.95238095,Red Collar,12.64150943,Blue Flame,26.8,Safety Pin,18.10810811
00868,210.531018,331,Mustard,31.9047619,Monkey Tail,30.45454545,Yellow,10,Tat Blasted,35.26315789,Tongue Tied,14.88888889,Angry Red,11.3559322,Wolverine,12.40740741,Red Collar,12.64150943,Blue Flame,26.8,Ruby Stud,24.81481481
00869,270.4639303,111,Hazy Eve,44.66666667,Green Parrot,21.5,Green,14.56521739,Holiday Suit,23.92857143,Tongue Tied,14.88888889,Crazy Blue,9.305555556,Flame,22.33333333,Silver Medal,60.90909091,Dark Cowboy Hat,23.10344828,Off White Tag,35.26315789
00870,198.1137046,399,Skyism,35.26315789,Red Parrot,18.10810811,Red,11.55172414,White Suit,16.34146341,Flopped,11.96428571,Crazy Blue,9.305555556,Cupcake,25.76923077,3D Glasses No2,20.9375,Dark Cowboy Hat,23.10344828,Sapphire Stud,25.76923077
00871,290.5093544,87,Best Friend,39.41176471,Blue Parrot,37.22222222,Teal,8.815789474,Green Hawaiian Shirt,39.41176471,Gritted Teeth,8.933333333,Crazy Blue,9.305555556,Cocktail,22.33333333,Nose Scar,12.18181818,Dark Santa Hat,95.71428571,Gold Hoop,17.17948718
00872,291.8294952,85,Hex Orange,74.44444444,Battle Axe,55.83333333,Yellow,10,Holiday ERGoat Shirt,31.9047619,Gold Tooth,14.25531915,Calm Purple,6.633663366,Wolverine,12.40740741,Silver Medal,60.90909091,Cowboy Hat,21.61290323,None,3.828571429
00873,158.7311878,618,Seattle Proper,39.41176471,None,1.942028986,Brown,11.3559322,Ronin Black,16.34146341,Smirk,11.16666667,Calm Purple,6.633663366,Wolverine,12.40740741,Reading Glasses,13.4,Green Beanie,20.3030303,Snowman,25.76923077
00874,204.3369988,366,Monochrome,27.91666667,None,1.942028986,Orange,8.701298701,Ronin White,33.5,Smirk,11.16666667,Crazy Yellow,10.15151515,Candy Cane,51.53846154,Nose Scar,12.18181818,Orange Afro,29.13043478,Safety Pin,18.10810811
00875,151.2370463,644,Rojo,30.45454545,None,1.942028986,Teal,8.815789474,White ERGoat Shirt,19.70588235,Smirk,11.16666667,Angry Purple,10.15151515,White Wine,13.67346939,Silver Chain Necklace,10.80645161,Ronin Hat,24.81481481,Silver Hoop,19.70588235
00876,134.5506071,667,Crime Scene,29.13043478,None,1.942028986,Gray,8.58974359,Lab Coat No2,22.33333333,Gritted Teeth,8.933333333,Angry Red,11.3559322,Christmas Mug,15.95238095,Nose Scar,12.18181818,Green Beanie,20.3030303,None,3.828571429
00877,190.224078,454,Monochrome,27.91666667,None,1.942028986,Purple,10.30769231,Drug Rug No1,55.83333333,Snake,14.25531915,Calm Purple,6.633663366,White Wine,13.67346939,Mustache,27.91666667,Blue Afro,27.91666667,None,3.828571429
00878,311.9682157,57,Skinny Dip,22.33333333,Blue Katana,30.45454545,Gray,8.58974359,Lab Coat No1,20.9375,Missing Tooth,9.054054054,Crazy Blue,9.305555556,Flame,22.33333333,Red Energy,17.63157895,Afro Samurai,167.5,None,3.828571429
00879,210.7430912,328,Rojo,30.45454545,Blue Katana,30.45454545,Purple,10.30769231,Ripped Suit,15.58139535,Flopped,11.96428571,Super,41.875,Wolverine,12.40740741,Gold Chain Necklace,14.88888889,Green Neon Horns,23.10344828,Silver Hoop,19.70588235
00880,339.4596111,37,Airport Night,134,Bumble Bee,55.83333333,Gray,8.58974359,White Suit,16.34146341,Screaming,10.15151515,Angry Red,11.3559322,Wolverine,12.40740741,Red Scouter,37.22222222,Royal Guard Hat,30.45454545,Disco Ball,23.10344828
00881,276.8659893,99,Red Window,47.85714286,Nine Tales,51.53846154,Orange,8.701298701,Ronin White,33.5,Pierced Tongue,15.95238095,Calm Teal,8.815789474,Spiked Bat,16.75,Bronze Medal,44.66666667,War Helmet,31.9047619,Gold Hoop,17.17948718
00882,282.387076,92,Best Friend,39.41176471,Bumble Bee,55.83333333,Teal,8.815789474,Green Ninja Armor,74.44444444,Grin,8.58974359,Angry Purple,10.15151515,Spirit Gun,22.33333333,Green Energy,14.88888889,Ronin Hat,24.81481481,Pentagram,23.10344828
00883,245.9354453,164,Water Hole,37.22222222,Battle Axe,55.83333333,Gray,8.58974359,Pink Suit,26.8,Screaming,10.15151515,Assassin Gray,13.1372549,Coconut,20.9375,Evil Face Tattoo,19.70588235,Dark Ronin Hat,30.45454545,Pentagram,23.10344828
00884,297.808634,75,Cherry Blossom,95.71428571,Rainbow Angel Wings,67,Teal,8.815789474,Black ERGoat Shirt,14.25531915,Snake,14.25531915,Assassin Gray,13.1372549,Basketball,30.45454545,Nose Scar,12.18181818,Ronin Hat,24.81481481,Gold Hoop,17.17948718
00885,184.8822627,492,Pinot Noir Film,31.9047619,None,1.942028986,Gray,8.58974359,Ripped Suit,15.58139535,Pierced Tongue,15.95238095,Crazy Blue,9.305555556,Cupcake,25.76923077,3D Glasses No2,20.9375,Afro,29.13043478,Sapphire Stud,25.76923077
00886,345.812902,34,Copper Battery,134,Green Parrot,21.5,Purple,10.30769231,White Suit,16.34146341,Gold Tooth,14.25531915,Crazy Blue,9.305555556,Candy Cane,51.53846154,Reading Glasses,13.4,Clown Afro,60.90909091,Ergo Chain,14.25531915
00887,251.5232399,149,Skinny Dip,22.33333333,None,1.942028986,Pink,10,Yellow Ninja Armor,111.6666667,Sharp,9.178082192,Assassin Green,11.3559322,Wolverine,12.40740741,Red Energy,17.63157895,War Helmet,31.9047619,Pentagram,23.10344828
00888,229.6211671,235,Sun Belt,37.22222222,None,1.942028986,Teal,8.815789474,Goku Gi,83.75,Snake,14.25531915,Assassin Gray,13.1372549,Cocktail,22.33333333,Silver Chain Necklace,10.80645161,Horns,23.10344828,Ergo Chain,14.25531915
00889,209.0880077,342,Pinot Noir Film,31.9047619,Demon Wings,51.53846154,Teal,8.815789474,Green Hawaiian Shirt,39.41176471,Grin,8.58974359,Angry Purple,10.15151515,Coconut,20.9375,Silver Chain Necklace,10.80645161,Dark Cowboy Hat,23.10344828,None,3.828571429
00890,201.483375,380,Watermelon Stripe,37.22222222,Red Parrot,18.10810811,Purple,10.30769231,Santa,51.53846154,Pierced Tongue,15.95238095,Calm Teal,8.815789474,White Wine,13.67346939,Blue Energy,18.10810811,Ram Horns,23.92857143,None,3.828571429
00891,196.3802831,415,Forever Sunshine,27.91666667,Angel Wings,14.47826087,Green,14.56521739,Lab Coat No1,20.9375,Missing Tooth,9.054054054,Calm Teal,8.815789474,Basketball,30.45454545,Green Energy,14.88888889,Snowy Tophat,30.45454545,Ruby Stud,24.81481481
00892,314.6404987,53,Sunshine,31.9047619,None,1.942028986,Teal,8.815789474,Saiyan Armor,134,Missing Tooth,9.054054054,Assassin Green,11.3559322,Cupcake,25.76923077,Green Scouter,44.66666667,Flame,31.9047619,Diamond Stud,15.22727273
00893,238.3733239,199,Hex Orange,74.44444444,None,1.942028986,Yellow,10,Black ERGoat Shirt,14.25531915,Gritted Teeth,8.933333333,Kawaii,47.85714286,Red Wine,17.17948718,Green Energy,14.88888889,Dark Cowboy Hat,23.10344828,Sapphire Stud,25.76923077
00894,224.9209003,249,Clover Field,31.9047619,Bow and Arrows,39.41176471,Brown,11.3559322,Baphomet,21.61290323,Tongue Tied,14.88888889,Stoned,13.1372549,Spirit Gun,22.33333333,Reading Glasses,13.4,Headband,21.61290323,Off White Tag,35.26315789
00895,223.3677953,261,Island in Blood,74.44444444,None,1.942028986,Blue,9.436619718,Blue Ninja Armor,47.85714286,Sharp,9.178082192,Assassin Gray,13.1372549,Spiked Bat,16.75,Green Energy,14.88888889,Santa Hat,31.9047619,None,3.828571429
00896,271.9624716,105,Movie Foam,35.26315789,None,1.942028986,Purple,10.30769231,Saiyan Armor,134,Flopped,11.96428571,Assassin Green,11.3559322,Katana,13.4,Silver Chain Necklace,10.80645161,Ronin Hat,24.81481481,Safety Pin,18.10810811
00897,223.7870278,255,Rojo,30.45454545,Battle Axe,55.83333333,Gray,8.58974359,Black ERGoat Shirt,14.25531915,Screaming,10.15151515,Calm Teal,8.815789474,Spirit Gun,22.33333333,Mustache,27.91666667,Green Neon Horns,23.10344828,Spikes,22.33333333
00898,190.2006175,455,Monochrome,27.91666667,Monkey Tail,30.45454545,Brown,11.3559322,Ripped Suit,15.58139535,Grin,8.58974359,Assassin Gray,13.1372549,Trident,19.14285714,Green Energy,14.88888889,Blue Flame,26.8,Spikes,22.33333333
00899,197.3714372,405,Water Hole,37.22222222,Blue Katana,30.45454545,Green,14.56521739,Ripped Suit,15.58139535,Grin,8.58974359,Angry Red,11.3559322,Christmas Mug,15.95238095,Mustache,27.91666667,Flame,31.9047619,None,3.828571429
00900,209.7504748,338,Red Window,47.85714286,None,1.942028986,Green,14.56521739,Ronin White,33.5,Gold Tooth,14.25531915,Assassin Green,11.3559322,Red Wine,17.17948718,Red Energy,17.63157895,Afro,29.13043478,Spikes,22.33333333
00901,207.2192788,348,Skinny Dip,22.33333333,Shoulder Angel,47.85714286,Orange,8.701298701,Baphomet,21.61290323,Sharp,9.178082192,Stoned,13.1372549,Cigarette,15.95238095,Gold Chain Necklace,14.88888889,Dark Ronin Hat,30.45454545,Disco Ball,23.10344828
00902,196.3217158,416,Red Window,47.85714286,None,1.942028986,Brown,11.3559322,Holiday ERGoat Shirt,31.9047619,Screaming,10.15151515,Calm Purple,6.633663366,Necronomicon,21.61290323,Pentagram,29.13043478,Flame,31.9047619,None,3.828571429
00903,160.3289367,610,Bloodshot,35.26315789,Red Parrot,18.10810811,Teal,8.815789474,Black ERGoat Shirt,14.25531915,Screaming,10.15151515,Angry Purple,10.15151515,Coconut,20.9375,Green Energy,14.88888889,Ram Horns,23.92857143,None,3.828571429
00904,135.4248966,666,Monochrome,27.91666667,None,1.942028986,Pink,10,Black Suit,14.56521739,Grin,8.58974359,Assassin Gray,13.1372549,White Wine,13.67346939,Red Collar,12.64150943,Afro,29.13043478,None,3.828571429
00905,185.4744976,488,Forever Sunshine,27.91666667,Angel Wings,14.47826087,Pink,10,Baphomet,21.61290323,Smirk,11.16666667,Stoned,13.1372549,Necronomicon,21.61290323,Red Energy,17.63157895,Horns,23.10344828,Ruby Stud,24.81481481
00906,214.8950241,311,Forever Sunshine,27.91666667,Devil Tail,37.22222222,Yellow,10,Ronin Black,16.34146341,Tongue Tied,14.88888889,Calm Teal,8.815789474,Cocktail,22.33333333,Gray Collar,16.34146341,Flame,31.9047619,Snow Globe,29.13043478
00907,269.8483108,113,Forever Sunshine,27.91666667,Dark Angel Wings,67,Orange,8.701298701,Bulls Jersey,51.53846154,Screaming,10.15151515,Stoned,13.1372549,Katana,13.4,Pentagram,29.13043478,Rambo,23.10344828,Snowman,25.76923077
00908,218.3913876,296,Summer,35.26315789,Bumble Bee,55.83333333,Gray,8.58974359,Lab Coat No1,20.9375,Gritted Teeth,8.933333333,Calm Teal,8.815789474,Trident,19.14285714,3D Glasses No1,29.13043478,Blue Afro,27.91666667,None,3.828571429
00909,222.663407,267,Watermelon,31.9047619,None,1.942028986,Blue,9.436619718,Ronin Black,16.34146341,Grin,8.58974359,Assassin Green,11.3559322,Spiked Bat,16.75,Face Cuts,26.8,Dark Santa Hat,95.71428571,None,3.828571429
00910,232.2681165,224,Psycho,41.875,None,1.942028986,Green,14.56521739,Green Ninja Armor,74.44444444,Snake,14.25531915,Calm Purple,6.633663366,Trident,19.14285714,Green Energy,14.88888889,Red Beanie,19.70588235,Ruby Stud,24.81481481
00911,170.946182,552,Skinny Dip,22.33333333,None,1.942028986,Red,11.55172414,White ERGoat Shirt,19.70588235,Sharp,9.178082192,Calm Purple,6.633663366,Cupcake,25.76923077,3D Glasses No2,20.9375,Purple Beanie,17.63157895,Off White Tag,35.26315789
00912,233.6183408,219,Gum,60.90909091,None,1.942028986,Orange,8.701298701,Ripped Suit,15.58139535,Missing Tooth,9.054054054,Assassin Gray,13.1372549,Cocktail,22.33333333,Red Scouter,37.22222222,Clown Afro,60.90909091,None,3.828571429
00913,204.5817465,363,Clover Field,31.9047619,Red Parrot,18.10810811,Blue,9.436619718,Holiday Suit,23.92857143,Screaming,10.15151515,Crazy Blue,9.305555556,White Wine,13.67346939,Bronze Medal,44.66666667,Green Beanie,20.3030303,Disco Ball,23.10344828
00914,242.3782732,183,Summer,35.26315789,Dark Angel Wings,67,Pink,10,Lab Coat No2,22.33333333,Sharp,9.178082192,Crazy Blue,9.305555556,Spiked Bat,16.75,3D Glasses No2,20.9375,Santa Hat,31.9047619,Silver Hoop,19.70588235
00915,185.8290805,485,Sunshine,31.9047619,None,1.942028986,Brown,11.3559322,Holiday ERGoat Shirt,31.9047619,Missing Tooth,9.054054054,Assassin Green,11.3559322,Dragon Ball,37.22222222,Silver Chain Necklace,10.80645161,Green Neon Horns,23.10344828,Gold Hoop,17.17948718
00916,184.4858853,494,Watermelon Stripe,37.22222222,None,1.942028986,Brown,11.3559322,Black ERGoat Shirt,14.25531915,Screaming,10.15151515,Angry Purple,10.15151515,White Wine,13.67346939,Pentagram,29.13043478,Pink Neon Horns,33.5,Disco Ball,23.10344828
00917,188.8867949,471,Movie Foam,35.26315789,None,1.942028986,Yellow,10,Black ERGoat Shirt,14.25531915,Grin,8.58974359,Super,41.875,Flame,22.33333333,Nose Scar,12.18181818,Purple Beanie,17.63157895,Ruby Stud,24.81481481
00918,244.8118124,169,Clover Field,31.9047619,Buster Sword,74.44444444,Blue,9.436619718,Lab Coat No2,22.33333333,Smirk,11.16666667,Crazy Yellow,10.15151515,Necronomicon,21.61290323,Gold Chain Necklace,14.88888889,Rambo,23.10344828,Snowman,25.76923077
00919,223.1965646,263,Psycho,41.875,Shoulder Angel,47.85714286,Green,14.56521739,Black Suit,14.56521739,Gritted Teeth,8.933333333,Angry Red,11.3559322,Spiked Bat,16.75,Nose Scar,12.18181818,Cowboy Hat,21.61290323,Hanafudu No1,33.5
00920,145.9037367,660,Rojo,30.45454545,None,1.942028986,Purple,10.30769231,Ronin Black,16.34146341,Flopped,11.96428571,Crazy Blue,9.305555556,White Wine,13.67346939,Red Energy,17.63157895,Snowy Tophat,30.45454545,None,3.828571429
00921,217.3706879,299,Peach Line,67,None,1.942028986,Orange,8.701298701,Goats Jersey,67,Gritted Teeth,8.933333333,Crazy Blue,9.305555556,Spiked Bat,16.75,Silver Chain Necklace,10.80645161,Dark Cowboy Hat,23.10344828,None,3.828571429
00922,355.9604357,31,Monochrome,27.91666667,Buster Sword,74.44444444,Yellow,10,Green Hawaiian Shirt,39.41176471,Flopped,11.96428571,Heart,95.71428571,Trident,19.14285714,Gray Collar,16.34146341,Xmas Lights,39.41176471,Hanafudu No2,21.61290323
00923,174.3717306,543,Best Friend,39.41176471,None,1.942028986,Brown,11.3559322,Lab Coat No2,22.33333333,Grin,8.58974359,Angry Purple,10.15151515,Flame,22.33333333,Nose Scar,12.18181818,Green Beanie,20.3030303,Snowman,25.76923077
00924,257.4054571,134,Movie Foam,35.26315789,None,1.942028986,Gray,8.58974359,Goku Gi,83.75,Gold Tooth,14.25531915,Calm Teal,8.815789474,Cigarette,15.95238095,Red Scouter,37.22222222,Blue Flame,26.8,Ruby Stud,24.81481481
00925,175.0861403,538,Cheap Red,29.13043478,None,1.942028986,Blue,9.436619718,Tat Blasted,35.26315789,Smirk,11.16666667,Angry Red,11.3559322,Snowball,20.3030303,Silver Chain Necklace,10.80645161,Royal Guard Hat,30.45454545,Diamond Stud,15.22727273
00926,239.7079599,193,Score Line,30.45454545,Dark Angel Wings,67,Gray,8.58974359,Pink Suit,26.8,Gritted Teeth,8.933333333,Crazy Yellow,10.15151515,Cocktail,22.33333333,Silver Chain Necklace,10.80645161,Xmas Lights,39.41176471,Diamond Stud,15.22727273
00927,146.5434326,659,Skinny Dip,22.33333333,None,1.942028986,Pink,10,White ERGoat Shirt,19.70588235,Sharp,9.178082192,Assassin Green,11.3559322,Red Wine,17.17948718,Mustache,27.91666667,Horns,23.10344828,None,3.828571429
00928,331.4050568,42,Dark Pit,55.83333333,Red Parrot,18.10810811,Yellow,10,Goats Jersey,67,Grin,8.58974359,Heart,95.71428571,Spiked Bat,16.75,Green Energy,14.88888889,Ronin Hat,24.81481481,Silver Hoop,19.70588235
00929,207.3425282,347,Inverse Day,35.26315789,Blue Katana,30.45454545,Pink,10,Black Suit,14.56521739,Snake,14.25531915,Shoujo,39.41176471,Cupcake,25.76923077,Nose Scar,12.18181818,Cowboy Hat,21.61290323,None,3.828571429
00930,456.0332447,19,Stroke,223.3333333,Nine Tales,51.53846154,Red,11.55172414,Goats Jersey,67,Screaming,10.15151515,Crazy Blue,9.305555556,Spirit Gun,22.33333333,Silver Chain Necklace,10.80645161,Santa Hat,31.9047619,Safety Pin,18.10810811
00931,212.6985802,320,Island in Blood,74.44444444,None,1.942028986,Red,11.55172414,White Suit,16.34146341,Flopped,11.96428571,Angry Red,11.3559322,Trident,19.14285714,Face Cuts,26.8,Ram Horns,23.92857143,Diamond Stud,15.22727273
00932,152.1950363,641,Rojo,30.45454545,None,1.942028986,Gray,8.58974359,Joker Suit,27.91666667,Snake,14.25531915,Crazy Blue,9.305555556,Red Wine,17.17948718,Silver Chain Necklace,10.80645161,Blue Afro,27.91666667,None,3.828571429
00933,207.2008344,349,Score Line,30.45454545,None,1.942028986,Orange,8.701298701,Ronin White,33.5,Gritted Teeth,8.933333333,Crazy Yellow,10.15151515,Necronomicon,21.61290323,Blue Energy,18.10810811,Orange Afro,29.13043478,Present,44.66666667
00934,317.2792534,48,Skinny Dip,22.33333333,Shoulder Angel,47.85714286,Gray,8.58974359,Yellow Ninja Armor,111.6666667,Missing Tooth,9.054054054,Angry Red,11.3559322,Wolverine,12.40740741,Reading Glasses,13.4,Clown Afro,60.90909091,Silver Hoop,19.70588235
00935,499.5691006,16,Deep Retro,167.5,Blue Parrot,37.22222222,Orange,8.701298701,Goats Jersey,67,Smirk,11.16666667,Calm Purple,6.633663366,Katana,13.4,Pentagram,29.13043478,Super Blonde,134,Ruby Stud,24.81481481
00936,199.3854307,395,Summer,35.26315789,Blue Katana,30.45454545,Gray,8.58974359,White Suit,16.34146341,Sharp,9.178082192,Calm Purple,6.633663366,Katana,13.4,Blue Energy,18.10810811,Dark Horns,27.91666667,Hanafudu No1,33.5
00937,378.5693642,25,Stroke,223.3333333,None,1.942028986,Green,14.56521739,Holiday Suit,23.92857143,Screaming,10.15151515,Calm Purple,6.633663366,Christmas Mug,15.95238095,Blue Energy,18.10810811,Royal Guard Hat,30.45454545,Hanafudu No1,33.5
00938,223.2647587,262,Seattle Proper,39.41176471,None,1.942028986,Red,11.55172414,Drug Rug No1,55.83333333,Sharp,9.178082192,Calm Purple,6.633663366,White Wine,13.67346939,Silver Medal,60.90909091,Green Beanie,20.3030303,None,3.828571429
00939,200.702261,386,Skyism,35.26315789,Red Katana,25.76923077,Teal,8.815789474,Lab Coat No1,20.9375,Flopped,11.96428571,Angry Purple,10.15151515,Necronomicon,21.61290323,Reading Glasses,13.4,Snowy Tophat,30.45454545,Spikes,22.33333333
00940,271.1855106,108,Lilac,33.5,Angel Wings,14.47826087,Orange,8.701298701,Yellow Ninja Armor,111.6666667,Grin,8.58974359,Calm Teal,8.815789474,Snowball,20.3030303,Face Cuts,26.8,Dark Cowboy Hat,23.10344828,Diamond Stud,15.22727273
00941,366.4341539,29,Copper Battery,134,None,1.942028986,Yellow,10,Green Hawaiian Shirt,39.41176471,Flopped,11.96428571,Crazy Yellow,10.15151515,Spiked Bat,16.75,Bronze Medal,44.66666667,Super Blue,74.44444444,Disco Ball,23.10344828
00942,210.1936273,335,Seattle Proper,39.41176471,Demon Wings,51.53846154,Green,14.56521739,Ronin Black,16.34146341,Screaming,10.15151515,Calm Teal,8.815789474,Tie Dye Wine,14.25531915,Red Energy,17.63157895,Green Beanie,20.3030303,Gold Hoop,17.17948718
00943,202.656477,370,Skyism,35.26315789,None,1.942028986,Blue,9.436619718,Lab Coat No2,22.33333333,Screaming,10.15151515,Kawaii,47.85714286,Katana,13.4,Reading Glasses,13.4,Horns,23.10344828,Snowman,25.76923077
00944,184.2402367,497,Water Hole,37.22222222,None,1.942028986,Purple,10.30769231,Lab Coat No2,22.33333333,Smirk,11.16666667,Angry Red,11.3559322,Snowball,20.3030303,Face Cuts,26.8,Red Beanie,19.70588235,Disco Ball,23.10344828
00945,194.5189915,429,Watermelon,31.9047619,Green Parrot,21.5,Teal,8.815789474,Joker Suit,27.91666667,Gritted Teeth,8.933333333,Super,41.875,Wolverine,12.40740741,Evil Face Tattoo,19.70588235,Purple Beanie,17.63157895,None,3.828571429
00946,201.1547341,383,Skinny Dip,22.33333333,Angel Wings,14.47826087,Blue,9.436619718,Blue Ninja Armor,47.85714286,Grin,8.58974359,Crazy Blue,9.305555556,Cupcake,25.76923077,Red Collar,12.64150943,Headband,21.61290323,Snow Globe,29.13043478
00947,191.2750422,449,Skinny Dip,22.33333333,None,1.942028986,Orange,8.701298701,Purple Hawaiian Shirt,41.875,Tongue Tied,14.88888889,Calm Teal,8.815789474,Cocktail,22.33333333,Evil Face Tattoo,19.70588235,Pink Neon Horns,33.5,Gold Hoop,17.17948718
00948,176.554204,529,Cheap Red,29.13043478,Green Parrot,21.5,Brown,11.3559322,Pink Suit,26.8,Gritted Teeth,8.933333333,Angry Red,11.3559322,Spirit Gun,22.33333333,Reading Glasses,13.4,Blue Afro,27.91666667,None,3.828571429
00949,147.0819505,657,Watermelon,31.9047619,None,1.942028986,Gray,8.58974359,Black ERGoat Shirt,14.25531915,Sharp,9.178082192,Calm Teal,8.815789474,Wolverine,12.40740741,Evil Face Tattoo,19.70588235,Dark Cowboy Hat,23.10344828,Gold Hoop,17.17948718
00950,189.317131,464,Best Friend,39.41176471,Angel Wings,14.47826087,Green,14.56521739,Lab Coat No1,20.9375,Tongue Tied,14.88888889,Angry Red,11.3559322,Snowball,20.3030303,Red Collar,12.64150943,Purple Beanie,17.63157895,Pentagram,23.10344828
00951,164.2610206,588,Pinot Noir Film,31.9047619,None,1.942028986,Red,11.55172414,Ripped Suit,15.58139535,Gritted Teeth,8.933333333,Angry Red,11.3559322,Cocktail,22.33333333,3D Glasses No2,20.9375,Cowboy Hat,21.61290323,Safety Pin,18.10810811
00952,260.6218981,126,Monochrome,27.91666667,Green Parrot,21.5,Red,11.55172414,White Suit,16.34146341,Gold Tooth,14.25531915,Angry Purple,10.15151515,Dragon Ball,37.22222222,Rudolph,74.44444444,Afro,29.13043478,Safety Pin,18.10810811
00953,233.8405807,218,Inverse Day,35.26315789,Devil Tail,37.22222222,Pink,10,Ripped Suit,15.58139535,Missing Tooth,9.054054054,Angry Red,11.3559322,Necronomicon,21.61290323,Green Scouter,44.66666667,Santa Hat,31.9047619,Gold Hoop,17.17948718
00954,200.6275628,388,Dark Pit,55.83333333,Red Parrot,18.10810811,Brown,11.3559322,Black ERGoat Shirt,14.25531915,Sharp,9.178082192,Assassin Gray,13.1372549,Christmas Mug,15.95238095,Gold Chain Necklace,14.88888889,Rambo,23.10344828,Ruby Stud,24.81481481
00955,197.0515503,407,Score Line,30.45454545,None,1.942028986,Purple,10.30769231,Ronin Black,16.34146341,Smirk,11.16666667,Kawaii,47.85714286,Cigarette,15.95238095,Reading Glasses,13.4,Ronin Hat,24.81481481,Ruby Stud,24.81481481
00956,158.8104326,616,Water Hole,37.22222222,None,1.942028986,Orange,8.701298701,Baphomet,21.61290323,Gritted Teeth,8.933333333,Assassin Green,11.3559322,Cupcake,25.76923077,Gray Collar,16.34146341,Green Neon Horns,23.10344828,None,3.828571429
00957,280.1338218,95,Gum,60.90909091,Blue Parrot,37.22222222,Orange,8.701298701,White Suit,16.34146341,Snake,14.25531915,Super,41.875,Red Wine,17.17948718,Red Scouter,37.22222222,Cowboy Hat,21.61290323,Ruby Stud,24.81481481
00958,257.6338602,133,Cheap Red,29.13043478,None,1.942028986,Purple,10.30769231,Negan Jacket,41.875,Smirk,11.16666667,Crazy Yellow,10.15151515,Cigarette,15.95238095,Gold Metal,111.6666667,Cowboy Hat,21.61290323,None,3.828571429
